
16.2384600000,-0.286549,0.120173,-0.386443,0.195998
16.2527700000,-0.284226,0.119719,-0.385507,0.194075
16.2671400000,-0.271568,0.116620,-0.351565,0.179044
16.2827300000,-0.260182,0.117468,-0.346951,0.193766
16.2970400000,-0.255978,0.117863,-0.324183,0.180032
16.3100400000,-0.252075,0.118126,-0.320305,0.177136
16.3243000000,-0.250167,0.117643,-0.319986,0.161013
16.3387800000,-0.221166,0.104846,-0.297159,0.160929
16.3532500000,-0.217031,0.104798,-0.300750,0.158977
16.3671100000,-0.200176,0.105175,-0.289867,0.166417
16.3813800000,-0.199288,0.104112,-0.290843,0.166216
16.3965900000,-0.196382,0.100312,-0.290861,0.165977
16.4100100000,-0.191392,0.095693,-0.288667,0.165425
16.4242800000,-0.185706,0.093034,-0.283139,0.163898
16.4386500000,-0.179218,0.092574,-0.278587,0.162534
16.4528700000,-0.166423,0.092704,-0.269620,0.160924
16.4692000000,-0.153838,0.096073,-0.242714,0.094123
16.4814500000,-0.146281,0.095543,-0.232158,0.065166
16.4961800000,-0.127848,0.095444,-0.226257,0.061972
16.5098800000,-0.124897,0.094439,-0.203608,0.037356
16.5246700000,-0.123319,0.093472,-0.200588,0.035626
16.5387800000,-0.120402,0.091654,-0.196530,0.033633
16.5528200000,-0.099428,0.094611,-0.162293,0.142431
16.5680700000,-0.094520,0.094611,-0.153859,0.154950
16.5812700000,-0.085152,0.095061,-0.141312,0.169467
16.5968000000,-0.073440,0.093442,-0.134413,0.173238
16.6101100000,-0.063948,0.094132,-0.123902,0.182155
16.6244900000,-0.053879,0.093757,-0.112005,0.184010
16.6384000000,-0.049863,0.093317,-0.106185,0.181903
16.6527900000,-0.047709,0.093016,-0.100432,0.181785
16.6670200000,-0.034757,0.091935,-0.092023,0.181552
16.6821200000,-0.017207,0.091386,-0.119665,0.241325
16.6962500000,-0.017207,0.091386,-0.119665,0.241325
16.7101200000,-0.010750,0.091325,-0.048602,0.228149
16.7241700000,-0.005982,0.091667,-0.040928,0.094399
16.7386600000,0.049933,0.215505,0.001036,0.082955
16.7532200000,0.030696,0.210842,0.018600,0.094316
16.7670100000,0.024935,0.185886,0.029416,0.089969
16.7813100000,0.036481,0.193285,0.038623,0.086084
16.7964700000,0.051156,0.203897,0.041625,0.085501
16.8110300000,0.059321,0.213505,0.048905,0.082964
16.8244400000,0.061917,0.215839,0.057938,0.080373
16.8390300000,0.063812,0.216432,0.061913,0.080126
16.8530200000,0.081260,0.228276,0.073301,0.080122
16.8670800000,0.081786,0.229631,0.076809,0.079791
16.8814300000,0.086400,0.225451,0.084415,0.079215
16.8965400000,0.088227,0.228494,0.091688,0.079172
16.9098800000,0.097283,0.231517,0.102466,0.077983
16.9245500000,0.101063,0.232612,0.109779,0.078233
16.9388000000,0.108008,0.234012,0.118310,0.076202
16.9530900000,0.117824,0.235599,0.124804,0.073611
16.9675200000,0.122451,0.236226,0.127323,0.072863
