frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
"7.4257270000","-0.234088","0.261735","-0.277815","0.393133"
"7.4404070000","-0.226632","0.259900","-0.266496","0.404577"
"7.4542680000","-0.216868","0.265428","-0.253327","0.413121"
"7.4678890000","-0.212253","0.266314","-0.238784","0.413361"
"7.4821640000","-0.205786","0.257417","-0.233003","0.412912"
"7.4963100000","-0.187510","0.269052","-0.202925","0.408807"
"7.5099880000","-0.094137","0.236346","-0.199275","0.409037"
"7.5242840000","-0.093457","0.244226","-0.195350","0.408753"
"7.5386010000","-0.080126","0.217933","-0.190117","0.408145"
"7.5529640000","-0.079864","0.216672","-0.187859","0.407745"
"7.5672350000","-0.079261","0.210551","-0.181122","0.406214"
"7.5817980000","-0.075957","0.198717","-0.174759","0.404905"
"7.5963370000","-0.071876","0.194293","-0.167974","0.402941"
"7.6108840000","-0.065566","0.184475","-0.079906","0.329938"
"7.6242960000","-0.057379","0.172868","-0.061796","0.289638"
"7.6387260000","-0.050161","0.168004","-0.059191","0.281478"
"7.6529100000","-0.047920","0.166714","-0.043759","0.251016"
"7.6677740000","-0.042573","0.166126","-0.032013","0.245445"
"7.6817400000","-0.037844","0.166377","-0.024280","0.251174"
"7.6974400000","-0.033374","0.166476","-0.021763","0.252368"
"7.7109290000","-0.025265","0.165525","-0.012861","0.229389"
"7.7245110000","-0.011492","0.162871","-0.009743","0.232393"
"7.7390300000","-0.002689","0.174510","-0.005483","0.235026"
"7.7539230000","0.006647","0.187953","0.000621","0.237687"
"7.7672010000","0.022347","0.178632","0.024694","0.249146"
"7.7814540000","0.033602","0.175815","0.029154","0.252580"
"7.7963640000","0.038100","0.176757","0.032718","0.254152"
"7.8109200000","0.038862","0.177706","0.035340","0.254082"
"7.8244100000","0.039908","0.178787","0.039371","0.252489"
"7.8388680000","0.041291","0.177313","0.041740","0.253110"
"7.8537620000","0.046322","0.170115","0.044416","0.254607"
"7.8679420000","0.052423","0.164250","0.047670","0.255392"
"7.8818650000","0.056072","0.164022","0.051074","0.255649"
"7.8963130000","0.067914","0.181857","0.056237","0.254406"
"7.9100680000","0.074985","0.176405","0.061410","0.252809"
"7.9243340000","0.075783","0.175112","0.064221","0.251410"
"7.9387550000","0.078224","0.172717","0.070177","0.250766"
"7.9529420000","0.079499","0.171600","0.072613","0.251277"
"7.9702200000","0.083226","0.169169","0.076728","0.252548"
"7.9819930000","0.088298","0.166866","0.079544","0.252529"
"7.9964850000","0.096557","0.159228","0.116819","0.206848"
"8.0100760000","0.102140","0.152395","0.127014","0.141537"
"8.0246380000","0.104396","0.150235","0.127621","0.141478"
"8.0389830000","0.117315","0.151292","0.137258","0.159844"
"8.0528610000","0.123693","0.153617","0.140627","0.165998"
"8.0671500000","0.130210","0.159217","0.126374","0.124189"
"8.0815410000","0.133641","0.163221","0.138687","0.144697"
"8.0965130000","0.133934","0.164025","0.131937","0.126018"
"8.1100130000","0.135291","0.166225","0.130566","0.114490"
"8.1246440000","0.136965","0.168247","0.130997","0.108617"
"8.1388890000","0.138500","0.169667","0.135566","0.105876"
"8.1532550000","0.139977","0.170758","0.135244","0.099077"
"8.1674150000","0.140879","0.171127","0.135101","0.094913"
"8.1813950000","0.141588","0.171628","0.135169","0.093893"
"8.1962250000","0.142050","0.171951","0.139712","0.098783"
"8.2103270000","0.145753","0.172741","0.153598","0.124511"
"8.2244710000","0.147082","0.173492","0.143366","0.102699"
"8.2388610000","0.148256","0.173708","0.141440","0.099665"
"8.2535420000","0.148702","0.173636","0.140893","0.099025"
"8.2675370000","0.148828","0.173612","0.138813","0.097431"
"8.2823330000","0.148177","0.173458","0.132691","0.097703"
"8.2962810000","0.144383","0.172902","0.131989","0.121623"
"8.3099250000","0.139542","0.172660","0.130441","0.124486"
"8.3243630000","0.135017","0.172464","0.115865","0.113652"
"8.3389380000","0.125287","0.172099","0.107010","0.112182"
"8.3529460000","0.081401","0.168861","0.083065","0.120552"
"8.3678530000","0.060124","0.172203","0.038279","0.123970"
"8.3821420000","0.013554","0.218401","0.006455","0.103643"
"8.3989350000","-0.010435","0.192150","-0.012541","0.160410"
"8.4101950000","-0.014548","0.188615","-0.013078","0.161959"
"8.4248700000","-0.021517","0.186989","-0.017545","0.202024"
"8.4386720000","-0.029264","0.186587","-0.023444","0.254932"
"8.4529080000","-0.034990","0.187638","-0.024477","0.255947"
"8.4673870000","-0.043016","0.188313","-0.033214","0.250781"
"8.4819550000","-0.051198","0.189238","-0.051563","0.222204"
"8.4981090000","-0.058242","0.191250","-0.059142","0.226739"
"8.5111040000","-0.066014","0.194582","-0.078962","0.186189"
"8.5250660000","-0.070502","0.196907","-0.083193","0.195128"
"8.5390200000","-0.078826","0.197918","-0.087609","0.198450"
"8.5538090000","-0.085620","0.195505","-0.099429","0.114993"
"8.5672820000","-0.095742","0.194017","-0.107148","0.100832"
"8.5814210000","-0.100110","0.193576","-0.108392","0.099429"
"8.5962400000","-0.102956","0.193788","-0.104491","0.126757"
"8.6102340000","-0.104243","0.194837","-0.105563","0.130406"
"8.6243070000","-0.105406","0.195792","-0.107011","0.132483"
"8.6390320000","-0.158375","0.245857","-0.112831","0.136550"
"8.6540180000","-0.167173","0.280196","-0.140373","0.098578"
"8.6678780000","-0.174127","0.264296","-0.144552","0.097827"
"8.6820790000","-0.197381","0.240899","-0.153863","0.094577"
"8.6962570000","-0.197826","0.240949","-0.157479","0.094114"
"8.7099520000","-0.198584","0.241148","-0.162966","0.094100"
"8.7254880000","-0.198945","0.241291","-0.165911","0.094314"
"8.7386800000","-0.199757","0.241595","-0.177942","0.095320"
"8.7529150000","-0.200245","0.241830","-0.182248","0.095305"
"8.7679820000","-0.202857","0.243383","-0.188275","0.095449"
"8.7821320000","-0.209958","0.246075","-0.193719","0.096039"
"8.7979790000","-0.233179","0.312929","-0.236052","0.159877"
"8.8105660000","-0.233113","0.312558","-0.238929","0.160616"
"8.8243170000","-0.000319","0.000187","-0.246283","0.163265"
"8.8390530000","-0.000458","0.000237","-0.250298","0.164084"
"8.8529030000","-0.000541","0.000265","-0.252462","0.164184"
"8.8681320000","-0.000662","0.000299","-0.257340","0.162183"
"8.8814100000","-0.000763","0.000348","-0.261537","0.162329"
"8.8971560000","-0.000786","0.000365","-0.270552","0.162807"
"8.9100390000","-0.000793","0.000411","-0.315686","0.173504"
"8.9249800000","-0.000745","0.000466","-0.342869","0.183599"
"8.9389200000","-0.000620","0.000515","-0.353261","0.184596"
"8.9538160000","-0.000466","0.000543","-0.359362","0.184669"
"8.9671060000","-0.000266","0.000571","-0.364492","0.186412"
"8.9814170000","-0.000105","0.000589","-0.366604","0.187056"
"8.9974140000","0.000091","0.000599","-0.370892","0.187977"
"9.0101240000","0.000270","0.000590","-0.375580","0.188379"
"9.0244050000","0.000405","0.000585","-0.381614","0.189130"
"9.0388430000","0.000405","0.000585","-0.381614","0.189130"
"9.0544880000","0.000511","0.000605","-0.386140","0.190463"
"9.0678810000","0.000527","0.000641","-0.390476","0.191885"
"9.0825080000","0.000486","0.000710","-0.396359","0.193976"
"9.0979620000","0.000426","0.000784","-0.402809","0.196615"
"9.1099830000","0.000318","0.000879","-0.407751","0.197771"
"9.1243590000","0.000208","0.000957","-0.411093","0.199081"
"9.1385560000","0.000056","0.001057","-0.417513","0.201148"
"9.1528830000","0.000011","0.001079","-0.419820","0.201569"
"9.1674950000","-0.000124","0.001152","-0.424870","0.202900"
"9.1815570000","-0.000199","0.001201","-0.428804","0.203795"
"9.1982510000","-0.000247","0.001261","-0.433979","0.205461"
"9.2102650000","-0.000240","0.001285","-0.436272","0.206115"
"9.2242360000","-0.000191","0.001309","-0.440718","0.207495"
"9.2385480000","-0.000110","0.001302","-0.444904","0.208597"
"9.2528790000","-0.000042","0.001280","-0.447732","0.208665"
"9.2672880000","0.000054","0.001236","-0.451688","0.208447"
"9.2815690000","0.000178","0.001191","-0.454969","0.208564"
"9.2980200000","0.000218","0.001169","-0.456983","0.208633"
"9.3099530000","0.000323","0.001107","-0.462351","0.209237"
"9.3249000000","0.000418","0.001024","-0.466025","0.210227"
"9.3392520000","0.000485","0.000968","-0.468885","0.211463"
"9.3543620000","0.000509","0.000940","-0.471472","0.212587"
"9.3673500000","0.000523","0.000948","-0.472555","0.212890"
"9.3816370000","0.000511","0.000970","-0.475072","0.213297"
"9.3967610000","0.000462","0.001006","-0.476792","0.213738"
"9.4102500000","0.000357","0.001051","-0.479482","0.214212"
"9.4244270000","0.000323","0.001069","-0.480849","0.214314"
"9.4388970000","0.000115","0.001140","-0.483218","0.214622"
"9.4535500000","-0.000077","0.001211","-0.486922","0.214693"
"9.4683200000","-0.000297","0.001315","-0.490191","0.215320"
"9.4815530000","-0.000473","0.001439","-0.493150","0.215342"
"9.4970640000","-0.000565","0.001526","-0.495767","0.215103"
"9.5099400000","-0.000605","0.001581","-0.498376","0.215034"
"9.5242810000","-0.000624","0.001587","-0.499492","0.215168"
"9.5387980000","-0.000610","0.001583","-0.501152","0.215374"
"9.5527930000","-0.000610","0.001583","-0.501152","0.215374"
"9.5673930000","-0.000552","0.001545","-0.503068","0.215512"
"9.5818600000","-0.000558","0.001528","-0.504505","0.215507"
"9.5985520000","-0.000578","0.001520","-0.505848","0.215656"
"9.6101030000","-0.000581","0.001497","-0.506911","0.216065"
"9.6242560000","-0.000605","0.001484","-0.507917","0.216381"
"9.6385030000","-0.000661","0.001495","-0.509075","0.216509"
"9.6527790000","-0.000753","0.001536","-0.510308","0.216624"
"9.6671240000","-0.000799","0.001591","-0.510869","0.216728"
"9.6819850000","-0.000831","0.001699","-0.511825","0.216992"
"9.6971330000","-0.000832","0.001725","-0.512259","0.217086"
"9.7100290000","-0.000844","0.001848","-0.513158","0.217363"
"9.7249060000","-0.000844","0.001937","-0.513579","0.217486"
"9.7388330000","-0.000803","0.002031","-0.514337","0.217620"
"9.7539290000","-0.000774","0.002042","-0.514952","0.217654"
"9.7670940000","-0.000750","0.001991","-0.515446","0.217665"
"9.7815360000","-0.000723","0.001882","-0.515811","0.217579"
"9.7958770000","-0.000704","0.001811","-0.515974","0.217497"
"9.8101320000","-0.000664","0.001709","-0.516259","0.217359"
"9.8243880000","-0.000658","0.001680","-0.516395","0.217307"
"9.8389120000","-0.000669","0.001538","-0.516598","0.217161"
"9.8529530000","-0.000685","0.001372","-0.516735","0.217046"
"9.8686380000","-0.000705","0.001152","-0.516865","0.216814"
"9.8818840000","-0.000705","0.001031","-0.516938","0.216594"
"9.8958520000","-0.000756","0.000912","-0.517157","0.216007"
"9.9101050000","-0.000777","0.000924","-0.517121","0.215549"
"9.9242730000","-0.000777","0.000948","-0.516965","0.215241"
"9.9391910000","-0.000765","0.001014","-0.516136","0.214353"
"9.9529560000","-0.000757","0.001037","-0.515432","0.213761"
"9.9674870000","-0.000807","0.001109","-0.513558","0.212334"
"9.9815170000","-0.000894","0.001165","-0.509632","0.210587"
"9.9989740000","-0.001045","0.001251","-0.505478","0.209352"
"10.0101400000","-0.001200","0.001322","-0.500746","0.206617"
"10.0242500000","-0.001424","0.001424","-0.490759","0.194801"
"10.0385200000","-0.001685","0.001545","-0.486990","0.192843"
"10.0529700000","-0.001882","0.001629","-0.485645","0.191717"
"10.0671200000","-0.002187","0.001749","-0.483043","0.190423"
"10.0814700000","-0.002459","0.001865","-0.461248","0.193855"
"10.0970500000","-0.002559","0.001907","-0.459578","0.194009"
"10.1105300000","-0.002813","0.002030","-0.455541","0.191902"
"10.1250800000","-0.002939","0.002124","-0.449693","0.187011"
"10.1423900000","-0.002970","0.002229","-0.444264","0.186182"
"10.1539500000","-0.002896","0.002309","-0.435704","0.176747"
"10.1672400000","-0.002825","0.002338","-0.433267","0.174598"
"10.1815200000","-0.002539","0.002350","-0.421715","0.170826"
"10.1957200000","-0.002386","0.002359","-0.418839","0.170041"
"10.2099500000","-0.002135","0.002352","-0.414083","0.168851"
"10.2242300000","-0.002135","0.002352","-0.414083","0.168851"
"10.2387200000","-0.001867","0.002339","-0.391023","0.160061"
"10.2532200000","-0.001708","0.002325","-0.344898","0.154528"
"10.2703400000","-0.001587","0.002323","-0.330106","0.152019"
"10.2832100000","-0.001521","0.002335","-0.324074","0.150408"
"10.2957200000","-0.001504","0.002397","-0.319171","0.148883"
"10.3101100000","-0.001537","0.002487","-0.312970","0.147943"
"10.3243400000","-0.001589","0.002551","-0.309029","0.147825"
"10.3385200000","-0.001665","0.002661","-0.303224","0.145995"
"10.3530300000","-0.001687","0.002689","-0.298830","0.144484"
"10.3673700000","-0.001783","0.002804","-0.293373","0.142304"
"10.3814700000","-0.001896","0.002933","-0.287231","0.141889"
"10.3988800000","-0.271271","0.231373","-0.284194","0.141201"
"10.4115000000","-0.262459","0.219330","-0.277062","0.140913"
"10.4242200000","-0.262027","0.218946","-0.268777","0.140860"
"10.4385700000","-0.127466","-0.043025","-0.231240","0.139007"
"10.4528800000","-0.220927","0.262114","-0.224496","0.139559"
"10.4673100000","-0.199199","0.339079","-0.212935","0.138512"
"10.4821000000","-0.200958","0.324348","-0.280292","0.368453"
"10.4960200000","-0.199883","0.323754","-0.286825","0.408411"
"10.5105600000","-0.198781","0.285098","-0.282701","0.414562"
"10.5255400000","-0.192254","0.301969","-0.279145","0.417626"
"10.5388500000","-0.184889","0.283005","-0.268039","0.427545"
"10.5541600000","-0.183606","0.284704","-0.264049","0.429610"
"10.5671200000","-0.183115","0.284816","-0.248327","0.438491"
"10.5815200000","-0.181156","0.286433","-0.242532","0.440944"
"10.5958700000","-0.177614","0.297450","-0.237830","0.441898"
"10.6100200000","-0.173032","0.304104","-0.231325","0.442082"
"10.6242800000","-0.172176","0.305666","-0.228897","0.441848"
"10.6387800000","-0.170216","0.308282","-0.212663","0.439659"
"10.6532800000","-0.185425","0.344293","-0.207999","0.439166"
"10.6685900000","-0.185447","0.344470","-0.201852","0.438189"
"10.6825400000","-0.166778","0.329984","-0.193534","0.436375"
"10.6956600000","-0.148020","0.318100","-0.179482","0.432881"
"10.7100400000","-0.140091","0.312843","-0.171849","0.431384"
"10.7242800000","-0.138147","0.311493","-0.168989","0.429962"
"10.7385200000","-0.135838","0.309899","-0.166357","0.428414"
"10.7529800000","-0.133931","0.308686","-0.164561","0.427387"
"10.7672900000","-0.126717","0.302883","-0.161205","0.425757"
"10.7816000000","-0.116016","0.295861","-0.157330","0.425205"
"10.7965700000","-0.111087","0.290964","-0.151770","0.424025"
"10.8107300000","-0.107000","0.287648","-0.146004","0.422801"
"10.8241700000","-0.103668","0.286429","-0.059727","0.284992"
"10.8387600000","-0.101077","0.286118","-0.049396","0.279436"
"10.8529200000","-0.093409","0.284397","-0.039795","0.241461"
"10.8670600000","-0.074728","0.290064","-0.014442","0.251685"
"10.8816900000","-0.042965","0.282894","0.010728","0.252279"
"10.8957700000","-0.034582","0.281612","0.034515","0.276057"
"10.9101300000","-0.027818","0.280930","0.035385","0.277228"
"10.9258700000","-0.022009","0.280149","0.037557","0.280969"
"10.9389000000","-0.018487","0.279644","0.029071","0.228484"
"10.9534600000","-0.014122","0.279100","0.026904","0.200567"
"10.9671000000","-0.005097","0.278185","0.029826","0.192825"
"10.9817800000","-0.000562","0.277968","0.042900","0.121510"
"10.9957700000","0.005869","0.277885","0.044431","0.167566"
"11.0101800000","0.010623","0.277802","0.051810","0.141521"
"11.0243000000","0.012665","0.277573","0.053758","0.143653"
"11.0385500000","0.019951","0.276243","0.066882","0.162470"
"11.0529800000","0.026193","0.274906","0.075306","0.138628"
"11.0688400000","0.029563","0.274347","0.091294","0.137270"
"11.0824700000","0.038781","0.271792","0.126116","0.154449"
"11.0956500000","0.071707","0.271293","0.153257","0.142134"
"11.1098700000","0.076551","0.271654","0.156449","0.139396"
"11.1243100000","0.082270","0.272135","0.160490","0.131442"
"11.1385900000","0.084277","0.272329","0.166971","0.133106"
"11.1530000000","0.088223","0.272535","0.166273","0.116267"
"11.1671700000","0.092438","0.272454","0.180525","0.141916"
"11.1831500000","0.096343","0.271605","0.175142","0.129676"
"11.1989800000","0.100213","0.270352","0.176600","0.120860"
"11.2102500000","0.103856","0.268879","0.185486","0.122049"
"11.2246800000","0.106671","0.267674","0.184899","0.120166"
"11.2385100000","0.108231","0.267151","0.183969","0.118378"
"11.2527300000","0.110833","0.266520","0.188747","0.122227"
"11.2672200000","0.115814","0.265978","0.187541","0.104890"
"11.2822200000","0.119915","0.265776","0.186595","0.100207"
"11.2957500000","0.122103","0.265490","0.186390","0.097200"
"11.3108800000","0.126037","0.264977","0.185791","0.092832"
"11.3250600000","0.130001","0.264822","0.192405","0.095179"
"11.3393300000","0.131488","0.264976","0.205080","0.108312"
"11.3528300000","0.132711","0.264980","0.209531","0.098565"
"11.3673400000","0.128105","0.266066","0.226369","0.100372"
"11.3818600000","0.141276","0.183097","0.224490","0.103039"
"11.3957500000","0.142618","0.181907","0.207268","0.112043"
"11.4100800000","0.146349","0.178672","0.202684","0.114670"
"11.4242400000","0.146349","0.178672","0.202684","0.114670"
"11.4385800000","0.151105","0.177102","0.179359","0.142530"
"11.4530200000","0.152743","0.176789","0.136543","0.117425"
"11.4678500000","0.153335","0.176760","0.136224","0.117253"
"11.4819000000","0.153383","0.176839","0.135835","0.117225"
"11.4956500000","0.152677","0.177586","0.134964","0.117221"
"11.5099100000","0.076071","0.173927","0.099206","0.098387"
"11.5242300000","0.032945","0.181891","0.040566","0.094645"
"11.5385100000","0.008706","0.179266","0.013483","0.096208"
"11.5529200000","0.001398","0.177266","0.006358","0.096989"
"11.5675900000","-0.005962","0.172821","0.000498","0.097799"
"11.5824600000","-0.009939","0.170099","-0.001702","0.098149"
"11.5989300000","-0.014598","0.166856","-0.018677","0.277879"
"11.6100700000","-0.020541","0.162011","-0.031048","0.313094"
"11.6241900000","-0.025032","0.159998","-0.033110","0.314431"
"11.6385000000","-0.032704","0.159378","-0.037026","0.315589"
"11.6527600000","-0.039566","0.159524","-0.039563","0.316317"
"11.6672100000","-0.049177","0.162780","-0.044521","0.318146"
"11.6820800000","-0.050933","0.163720","-0.049645","0.319396"
"11.6958000000","-0.050709","0.163887","-0.051736","0.319682"
"11.7118600000","-0.054050","0.166276","-0.058012","0.320810"
"11.7243800000","-0.060758","0.169331","-0.063279","0.322143"
"11.7389200000","-0.097805","0.191736","-0.144905","0.370975"
"11.7535600000","-0.121778","0.195766","-0.204337","0.436626"
"11.7670400000","-0.149212","0.205747","-0.222506","0.450403"
"11.7823400000","-0.158220","0.207168","-0.172510","0.154664"
"11.7957200000","-0.165004","0.208512","-0.173018","0.154475"
"11.8099400000","-0.168989","0.207704","-0.175712","0.154173"
"11.8243600000","-0.170448","0.207213","-0.177415","0.153987"
"11.8386100000","-0.173357","0.205835","-0.182968","0.153956"
"11.8533100000","-0.176165","0.204480","-0.187781","0.153627"
"11.8675800000","-0.177703","0.203802","-0.247659","0.218940"
"11.8843000000","-0.000075","-0.000009","-0.251698","0.217637"
"11.8956300000","-0.000096","-0.000038","-0.254764","0.217282"
"11.9099700000","-0.000109","-0.000069","-0.256958","0.217783"
"11.9245000000","-0.000113","-0.000159","-0.258897","0.218449"
"11.9385500000","-0.000125","-0.000253","-0.258995","0.218366"
"11.9529300000","-0.000124","-0.000289","-0.259000","0.218349"
"11.9673700000","-0.207832","0.212857","-0.262003","0.221828"
"11.9824000000","-0.210434","0.225114","-0.267504","0.227982"
"11.9994900000","-0.058370","-0.210123","-0.271387","0.230726"
"12.0102600000","-0.000045","-0.000638","-0.275300","0.232705"
"12.0249200000","0.000735","-0.001041","-0.278674","0.234200"
"12.0385500000","0.001493","-0.001423","-0.276473","0.218445"
"12.0527700000","-0.245914","0.245609","-0.276428","0.216500"
"12.0674700000","-0.245930","0.245424","-0.276140","0.214233"
"12.0825100000","-0.245928","0.245354","-0.277422","0.210457"
"12.0956100000","-0.245928","0.245354","-0.277422","0.210457"
"12.1099300000","-0.246026","0.245423","-0.278883","0.207694"
"12.1245700000","0.000097","-0.000166","-0.307685","0.217843"
"12.1387900000","0.000085","-0.000254","-0.314300","0.223023"
"12.1529000000","0.002006","-0.000584","-0.313048","0.223318"
"12.1676400000","0.001904","-0.000625","-0.313313","0.223461"
"12.1821800000","0.001753","-0.000632","-0.312926","0.224076"
"12.1956500000","0.001634","-0.000620","-0.312637","0.224613"
"12.2101700000","0.001430","-0.000590","-0.313182","0.224393"
"12.2243200000","0.001361","-0.000575","-0.320080","0.221807"
"12.2385800000","0.001106","-0.000547","-0.328763","0.219256"
"12.2530000000","0.000859","-0.000533","-0.333204","0.219188"
"12.2678100000","0.000674","-0.000514","-0.335518","0.217668"
"12.2828600000","0.000435","-0.000497","-0.338343","0.217016"
"12.2956300000","0.000340","-0.000482","-0.339858","0.216574"
"12.3099000000","0.001148","-0.000586","-0.343088","0.215427"
"12.3242200000","0.002043","-0.000698","-0.350862","0.217195"
"12.3385200000","0.002146","-0.000716","-0.359401","0.217112"
"12.3531000000","0.002186","-0.000731","-0.377961","0.224103"
"12.3674900000","0.002339","-0.000795","-0.392301","0.227351"
"12.3824100000","0.002537","-0.000873","-0.396664","0.227226"
"12.3965000000","0.002738","-0.000963","-0.401646","0.224462"
"12.4100800000","0.002936","-0.001030","-0.406042","0.220769"
"12.4242200000","0.003036","-0.001055","-0.409197","0.219886"
"12.4385100000","0.003209","-0.001094","-0.411478","0.220418"
"12.4527300000","0.003246","-0.001064","-0.412505","0.220621"
"12.4675800000","0.003250","-0.000996","-0.414592","0.220497"
"12.4822600000","0.003192","-0.000888","-0.419786","0.220016"
"12.4958500000","0.003149","-0.000851","-0.421814","0.219928"
"12.5105500000","0.002993","-0.000723","-0.426317","0.219345"
"12.5245700000","0.002825","-0.000608","-0.431595","0.219422"
"12.5416200000","0.002649","-0.000495","-0.434164","0.220551"
"12.5528500000","0.002471","-0.000368","-0.435931","0.221248"
"12.5673200000","0.002307","-0.000259","-0.439647","0.222599"
"12.5822400000","0.002213","-0.000204","-0.440825","0.223378"
"12.5956600000","0.002116","-0.000155","-0.442822","0.225476"
"12.6099000000","0.002069","-0.000104","-0.444446","0.227309"
"12.6244500000","0.002064","-0.000093","-0.445010","0.227937"
"12.6391700000","0.002078","-0.000102","-0.448104","0.227502"
"12.6529700000","0.002110","-0.000110","-0.450496","0.226086"
"12.6674100000","0.002196","-0.000108","-0.452064","0.226859"
"12.6828900000","0.002928","-0.000205","-0.452482","0.226931"
"12.6956900000","0.003002","-0.000205","-0.453463","0.226896"
"12.7098700000","0.003039","-0.000201","-0.454703","0.226406"
"12.7241700000","0.003054","-0.000186","-0.455565","0.225863"
"12.7394300000","0.003033","-0.000184","-0.457028","0.224839"
"12.7529300000","0.003010","-0.000191","-0.457504","0.224456"
"12.7674100000","0.002954","-0.000194","-0.457683","0.224401"
"12.7829400000","0.002813","-0.000175","-0.458863","0.223679"
"12.7966700000","0.002682","-0.000115","-0.459455","0.223449"
"12.8101400000","0.002612","-0.000013","-0.459631","0.223589"
"12.8242900000","0.004162","-0.000112","-0.458354","0.223754"
"12.8386900000","0.004046","-0.000043","-0.458556","0.224036"
"12.8531000000","0.003994","-0.000019","-0.458760","0.224199"
"12.8679500000","0.003879","-0.000011","-0.459427","0.224398"
"12.8822900000","0.003758","-0.000002","-0.460507","0.224347"
"12.8958200000","0.003685","0.000004","-0.460989","0.224303"
"12.9108200000","0.003478","0.000053","-0.462022","0.224177"
"12.9243700000","0.003354","0.000101","-0.462753","0.224026"
"12.9385600000","0.003212","0.000183","-0.463815","0.223209"
"12.9538700000","0.003047","0.000277","-0.465105","0.222496"
"12.9672500000","0.002891","0.000384","-0.466102","0.222091"
"12.9813500000","0.002750","0.000515","-0.466729","0.221816"
"12.9956500000","0.002685","0.000594","-0.466894","0.221858"
"13.0100100000","0.002642","0.000699","-0.466699","0.221768"
"13.0243300000","0.002647","0.000735","-0.466960","0.221847"
"13.0385300000","0.002668","0.000849","-0.470354","0.223543"
"13.0530500000","0.002703","0.000967","-0.472909","0.223674"
"13.0678700000","0.003490","0.000967","-0.473626","0.223680"
"13.0840900000","0.003499","0.000997","-0.475713","0.223464"
"13.0956100000","0.003507","0.001019","-0.482251","0.221436"
"13.1098800000","0.003482","0.001001","-0.483659","0.221110"
"13.1241500000","0.003458","0.000980","-0.484851","0.220401"
"13.1385300000","0.003380","0.000989","-0.485502","0.219841"
"13.1529500000","0.003333","0.000984","-0.485416","0.219441"
"13.1675500000","0.003207","0.000965","-0.483662","0.218187"
"13.1820400000","0.003045","0.000880","-0.475605","0.215931"
"13.1964700000","0.002883","0.000780","-0.469198","0.209746"
"13.2105400000","0.002711","0.000724","-0.465871","0.205475"
"13.2241700000","0.002547","0.000766","-0.460964","0.203109"
"13.2385600000","0.002418","0.000871","-0.453420","0.206416"
"13.2527500000","0.002360","0.000982","-0.449939","0.207734"
"13.2677100000","0.002251","0.001140","-0.444970","0.209626"
"13.2813100000","0.002807","0.001189","-0.440982","0.206535"
"13.2959900000","0.002727","0.001259","-0.439303","0.204520"
"13.3105200000","0.002572","0.001350","-0.436257","0.201327"
"13.3249800000","0.002415","0.001470","-0.430062","0.197879"
"13.3388600000","0.002266","0.001670","-0.396476","0.194826"
"13.3538800000","0.002081","0.001921","-0.384836","0.190798"
"13.3673500000","0.001772","0.002197","-0.379754","0.191460"
"13.3813200000","0.002105","0.002337","-0.376392","0.190119"
"13.3957200000","0.001805","0.002452","-0.373682","0.190208"
"13.4102700000","0.001383","0.002538","-0.366143","0.190363"
"13.4242500000","0.001268","0.002548","-0.364912","0.189835"
"13.4389800000","0.000956","0.002569","-0.351877","0.187106"
"13.4534300000","0.000838","0.002576","-0.347639","0.186279"
"13.4684900000","0.000843","0.002604","-0.345236","0.184076"
"13.4836100000","0.000957","0.002620","-0.342172","0.182716"
"13.4956300000","0.001198","0.002607","-0.329895","0.180667"
"13.5099200000","0.001397","0.002578","-0.325178","0.180238"
"13.5243600000","0.001703","0.002511","-0.320554","0.180462"
"13.5386300000","0.001991","0.002442","-0.312075","0.180577"
"13.5528500000","0.002074","0.002409","-0.308300","0.180514"
"13.5683900000","0.002314","0.002352","-0.297734","0.180067"
"13.5814900000","0.002486","0.002296","-0.290264","0.177992"
"13.5960300000","0.002593","0.002247","-0.286108","0.177261"
"13.6101500000","0.002630","0.002236","-0.283079","0.176426"
"13.6241100000","0.002616","0.002235","-0.276251","0.175312"
"13.6384400000","0.002523","0.002240","-0.267107","0.176897"
"13.6526800000","0.002447","0.002261","-0.262823","0.177221"
"13.6675100000","0.002291","0.002276","-0.235320","0.146806"
"13.6814300000","0.002098","0.002317","-0.234052","0.145675"
"13.6958700000","0.002035","0.002332","-0.233379","0.145369"
"13.7099300000","0.001856","0.002376","-0.283576","0.220317"
"13.7243700000","0.001678","0.002418","-0.280015","0.221136"
"13.7412300000","0.001527","0.002468","-0.271141","0.222410"
"13.7527000000","0.001463","0.002477","-0.261302","0.222871"
