frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
31.4468500000,-0.118140,0.096114,-0.116543,0.108565
31.4608700000,-0.121651,0.094639,-0.124406,0.105822
31.4758500000,-0.126644,0.090144,-0.131939,0.103291
31.4898400000,-0.132407,0.089423,-0.135296,0.102624
31.5062900000,-0.138171,0.089423,-0.148516,0.099503
31.5183400000,-0.148449,0.087428,-0.151692,0.098697
31.5324700000,-0.157610,0.086010,-0.157531,0.101063
31.5465900000,-0.166105,0.087045,-0.178515,0.110925
31.5611100000,-0.170196,0.087212,-0.194995,0.123328
31.5752100000,-0.173780,0.087053,-0.197637,0.125179
31.5901800000,-0.185542,0.079824,-0.198015,0.120478
31.6062500000,-0.194853,0.073351,-0.209322,0.118397
31.6182600000,-0.196370,0.072805,-0.219643,0.118780
31.6324700000,-0.198222,0.072569,-0.219038,0.094343
31.6466000000,-0.214483,0.080827,-0.223084,0.095589
31.6611300000,-0.225424,0.086342,-0.225022,0.094604
31.6765700000,-0.237694,0.090853,-0.244742,0.112714
31.6900800000,-0.251967,0.103890,-0.251297,0.105538
31.7037000000,-0.258253,0.104498,-0.251134,0.104587
31.7186500000,-0.262218,0.104119,-0.253484,0.104953
31.7322900000,-0.269113,0.102604,-0.265889,0.108167
31.7474000000,-0.271626,0.102013,-0.268784,0.108898
31.7612100000,-0.276989,0.099340,-0.269350,0.103726
31.7752700000,-0.349653,0.047061,-0.268403,0.099221
31.7904500000,-0.348524,0.055676,-0.268849,0.097538
31.8038700000,-0.344143,0.060626,-0.279039,0.093849
31.8180400000,-0.342171,0.061813,-0.282826,0.092490
31.8322700000,-0.341444,0.061520,-0.283784,0.080923
31.8470100000,-0.342191,0.060599,-0.287831,0.074554
31.8611500000,-0.336610,0.056729,-0.308824,0.072784
31.8785500000,-0.335748,0.054318,-0.350785,0.115863
31.8900700000,-0.335748,0.054318,-0.350785,0.115863
31.9042900000,-0.338859,0.050828,-0.343553,0.101200
31.9180400000,-0.341946,0.051392,-0.342945,0.100019
31.9324600000,-0.342774,0.052327,-0.343157,0.099122
31.9465200000,-0.347277,0.054852,-0.350399,0.093988
31.9611000000,-0.365124,0.058040,-0.355744,0.090934
31.9752000000,-0.378433,0.053455,-0.362478,0.089423
31.9905400000,-0.381620,0.050334,-0.374790,0.088176
32.0040100000,-0.381640,0.050277,-0.382752,0.088438
32.0181700000,-0.381707,0.050411,-0.384541,0.088582
32.0323400000,-0.391610,0.046559,-0.387455,0.089064
32.0466900000,-0.413422,0.030924,-0.390737,0.089424
32.0611200000,-0.415412,0.032433,-0.396310,0.088780
32.0752600000,-0.422792,0.038509,-0.415251,0.084717
32.0904400000,-0.426106,0.041761,-0.417067,0.084837
32.1037400000,-0.432187,0.043949,-0.419453,0.084990
32.1182400000,-0.437715,0.041945,-0.421312,0.085095
32.1324300000,-0.440777,0.038450,-0.423601,0.085277
32.1469200000,-0.441374,0.037703,-0.434913,0.099305
32.1608700000,-0.445641,0.032858,-0.447194,0.114489
32.1762800000,-0.449441,0.030182,-0.453342,0.122572
32.1904400000,-0.451307,0.029422,-0.456090,0.125171
32.2038000000,-0.449948,0.027617,-0.457465,0.126465
32.2180100000,-0.452610,0.027665,-0.458124,0.127170
32.2322700000,-0.453654,0.027525,-0.458367,0.127414
32.2465600000,-0.456796,0.026656,-0.458602,0.127553
32.2611800000,-0.457354,0.027167,-0.432806,0.130083
32.2753100000,-0.351128,0.043317,-0.366025,0.134063
32.2902500000,-0.353064,0.046894,-0.366046,0.134055
32.3036800000,-0.316184,0.057785,-0.346156,0.079122
32.3180100000,-0.302806,0.055712,-0.339012,0.072198
32.3323900000,-0.314681,0.046122,-0.337255,0.071513
32.3465400000,-0.333559,0.050592,-0.337870,0.071767
32.3609000000,-0.331840,0.051352,-0.355697,0.090173
32.3752400000,-0.311734,0.059715,-0.356205,0.088559
32.3902900000,-0.303017,0.064385,-0.355086,0.086792
32.4037200000,-0.281090,0.076925,-0.310065,0.087286
32.4186400000,-0.271661,0.081929,-0.261430,0.098102
32.4322400000,-0.267488,0.083290,-0.261383,0.099425
32.4466100000,-0.239615,0.042247,-0.252276,0.100558
32.4611500000,-0.238743,0.040895,-0.249394,0.104653
32.4758100000,-0.235977,0.042315,-0.251756,0.117509
32.4895800000,-0.233191,0.049266,-0.250290,0.109411
32.5044300000,-0.232022,0.057337,-0.244658,0.113849
32.5182600000,-0.234096,0.060452,-0.219049,0.104281
32.5324700000,-0.236932,0.063271,-0.211643,0.104950
32.5476800000,-0.236927,0.063387,-0.209244,0.110058
32.5608600000,-0.198049,0.082867,-0.201091,0.110019
32.5756300000,-0.186249,0.088598,-0.196477,0.109910
32.5907300000,-0.183380,0.094209,-0.186341,0.110939
32.6039200000,-0.182969,0.097361,-0.178637,0.112163
32.6180600000,-0.181445,0.098879,-0.168849,0.113551
32.6322600000,-0.165204,0.104315,-0.160193,0.118210
32.6467200000,-0.150066,0.108777,-0.153498,0.122030
32.6611500000,-0.144717,0.107179,-0.145324,0.123265
32.6768300000,-0.141280,0.107386,-0.140428,0.125935
32.6904300000,-0.133708,0.104365,-0.129726,0.129919
32.7038600000,-0.123705,0.105925,-0.120085,0.131646
32.7181600000,-0.109051,0.104749,-0.107867,0.136186
