frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
35.2388600000,-0.146515,0.257830,-0.092723,0.291084
35.2527700000,-0.178874,0.256693,-0.123229,0.304475
35.2671900000,-0.187662,0.258283,-0.159584,0.275601
35.2811400000,-0.190383,0.258843,-0.159908,0.275156
35.2960900000,-0.193620,0.260202,-0.178236,0.259589
35.3094900000,-0.194622,0.260901,-0.179037,0.251182
35.3238400000,-0.196221,0.260481,0.038706,-0.366967
35.3381800000,-0.197444,0.258689,0.038316,-0.366608
35.3523400000,-0.198603,0.257371,0.018864,-0.425504
35.3666400000,-0.199556,0.256664,0.018874,-0.425139
35.3811000000,-0.200189,0.255828,0.018867,-0.424892
35.3956500000,-0.202408,0.253094,-0.200743,0.198723
35.4097300000,-0.202722,0.252326,-0.200565,0.198919
35.4237300000,-0.203013,0.251661,-0.200506,0.198968
35.4381200000,-0.204937,0.244426,-0.206704,0.270950
35.4523300000,-0.191190,0.238008,-0.178756,0.268444
35.4667500000,-0.106459,0.229954,-0.066272,0.295692
35.4809100000,-0.105903,0.238695,-0.066225,0.295607
35.4955300000,-0.105669,0.239977,-0.065147,0.292292
35.5098100000,-0.103136,0.243208,-0.065149,0.292102
35.5239600000,-0.100180,0.245498,-0.060988,0.292437
35.5390900000,-0.094090,0.249350,-0.046629,0.294764
35.5530000000,-0.091337,0.250788,-0.042110,0.295735
35.5666500000,-0.077877,0.255922,-0.032866,0.294905
35.5809900000,-0.070447,0.256370,-0.026698,0.296038
35.5958100000,-0.065603,0.255741,-0.020622,0.297360
35.6097600000,-0.063376,0.254055,-0.016005,0.298417
35.6237000000,-0.050726,0.248646,0.003314,0.299398
35.6380900000,-0.039003,0.252377,0.006567,0.299284
35.6522900000,-0.035852,0.252870,0.007495,0.299089
35.6670000000,-0.023298,0.255234,0.009226,0.298624
35.6810400000,-0.016940,0.253651,0.012285,0.297989
35.6957900000,-0.014843,0.253246,0.011140,0.276649
35.7094300000,-0.021766,0.271466,0.039562,0.264547
35.7237800000,-0.011763,0.276766,0.042576,0.263335
35.7383500000,-0.000941,0.275462,0.043096,0.263110
35.7522700000,0.009641,0.271103,0.066766,0.274348
35.7664900000,0.012752,0.271084,0.073543,0.266651
35.7811100000,0.014786,0.273733,0.074112,0.265859
35.7957900000,0.033039,0.276422,0.070012,0.267057
35.8101600000,0.067154,0.278119,0.124421,0.272162
35.8247500000,0.068406,0.278790,0.125664,0.271691
35.8380400000,0.072696,0.280845,0.126202,0.270779
35.8522900000,0.085732,0.283425,0.129647,0.269591
35.8667300000,0.094439,0.284494,0.151682,0.267843
35.8809100000,0.102674,0.286172,0.152413,0.268598
35.8959500000,0.109226,0.286787,0.152607,0.271934
35.9094800000,0.113411,0.287332,0.153198,0.272370
35.9236800000,0.119814,0.287753,0.161951,0.269896
35.9382000000,0.126789,0.288432,0.170075,0.270200
35.9523100000,0.129842,0.288774,0.170137,0.270485
35.9668100000,0.139606,0.290040,0.169170,0.272307
35.9812000000,0.148671,0.291323,0.167318,0.276644
35.9961900000,0.158589,0.292879,0.198546,0.275022
36.0097400000,0.164840,0.293203,0.202151,0.274395
36.0237000000,0.173357,0.294104,0.205726,0.273157
36.0379400000,0.180813,0.294538,0.210468,0.271387
36.0527000000,0.186953,0.296072,0.222427,0.274474
36.0666900000,0.196243,0.297087,0.233133,0.274907
36.0812000000,0.207844,0.297523,0.233250,0.274030
36.0962100000,0.207844,0.297523,0.233250,0.274030
36.1095500000,0.214504,0.297857,0.236913,0.269817
36.1242000000,0.218863,0.298167,0.246736,0.271041
36.1382500000,0.226252,0.298786,0.258222,0.273195
36.1522400000,0.237793,0.299746,0.258631,0.273547
36.1665200000,0.244145,0.300719,0.272013,0.272712
36.1810900000,0.247634,0.301505,0.278082,0.272307
