frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
24.7186700000,-0.082742,0.136495,-0.085036,0.044729
24.7331200000,-0.068200,0.028094,-0.084742,0.044976
24.7493300000,-0.088482,0.118065,-0.090948,0.052884
24.7617500000,-0.097756,0.131547,-0.091712,0.055503
24.7788200000,-0.101649,0.135825,-0.090878,0.055746
24.7902200000,-0.109125,0.138558,-0.090994,0.056219
24.8044400000,-0.113097,0.137729,-0.092174,0.056579
24.8186400000,-0.121270,0.136246,-0.110163,0.057954
24.8329800000,-0.127082,0.135607,-0.115591,0.057883
24.8473600000,-0.142160,0.133727,-0.126852,0.057306
24.8615400000,-0.154842,0.134040,-0.178972,0.003769
24.8763300000,-0.159732,0.132605,-0.178820,0.003673
24.8900300000,-0.166371,0.129107,-0.173979,-0.001782
24.9050800000,-0.169595,0.128242,-0.172445,-0.002274
24.9188900000,-0.156883,0.099287,-0.171645,-0.001086
24.9329500000,-0.160886,0.088514,-0.180117,0.005211
24.9472800000,-0.161114,0.086160,-0.196227,0.011111
24.9615700000,-0.161187,0.085305,-0.201893,0.012038
24.9758600000,-0.163636,0.085832,-0.208742,0.017790
24.9901800000,-0.182810,0.099725,-0.212909,0.028766
25.0045200000,-0.186847,0.095387,-0.229830,0.055386
25.0187500000,-0.192828,0.099881,-0.234523,0.059761
25.0344300000,-0.210966,0.110544,-0.255109,0.064423
25.0474400000,-0.218462,0.096850,-0.263714,0.056743
25.0626200000,-0.229570,0.104672,-0.277705,0.067262
25.0757700000,-0.233775,0.103675,-0.330712,0.047676
25.0901200000,-0.235235,0.103263,-0.330751,0.047649
25.1044600000,-0.231763,0.113257,-0.334172,0.046137
25.1188300000,-0.239540,0.119079,-0.335275,0.046384
25.1331200000,-0.248761,0.122106,-0.335116,0.046686
25.1476100000,-0.251446,0.124077,-0.335029,0.048826
25.1617300000,-0.256019,0.126810,-0.334283,0.050308
25.1769600000,-0.260300,0.126211,-0.334365,0.052114
25.1902600000,-0.267897,0.118349,-0.335068,0.053404
25.2043000000,-0.280408,0.111213,-0.335093,0.028776
25.2188500000,-0.286587,0.106540,-0.342688,0.016180
25.2330000000,-0.294223,0.104215,-0.366114,0.053380
25.2472000000,-0.308396,0.106193,-0.366549,0.053805
25.2619200000,-0.313984,0.093344,-0.367682,0.054479
25.2765400000,-0.317113,0.090264,-0.370954,0.053199
25.2901100000,-0.327857,0.051483,-0.377333,0.047789
25.3062300000,-0.327685,0.051187,-0.384557,0.027655
25.3188400000,-0.327473,0.051224,-0.384421,0.024314
25.3350600000,-0.334977,0.051244,-0.378797,0.011384
25.3472600000,-0.341578,0.055877,-0.365669,0.001313
25.3614700000,-0.341535,0.056986,-0.361758,-0.003446
25.3761400000,-0.340671,0.057972,-0.359985,-0.007107
25.3902700000,-0.342361,0.059799,-0.377984,-0.005827
25.4044800000,-0.348890,0.062308,-0.416149,0.011385
25.4188000000,-0.353751,0.064574,-0.420199,0.012564
25.4342700000,-0.363407,0.068082,-0.424124,0.012231
25.4478800000,-0.389264,0.089977,-0.426383,0.012606
25.4624700000,-0.393567,0.087314,-0.430206,0.016349
25.4758400000,-0.383259,0.048489,-0.444921,0.025962
25.4902100000,-0.386396,0.049980,-0.472036,0.062707
25.5043300000,-0.387825,0.051376,-0.472245,0.063676
25.5188700000,-0.390307,0.052531,-0.472782,0.064769
25.5334900000,-0.391371,0.052833,-0.472945,0.065155
25.5474700000,-0.395136,0.053367,-0.473039,0.067216
25.5615100000,-0.410287,0.048248,-0.471950,0.064511
25.5768900000,-0.426322,0.040970,-0.470793,0.032319
25.5906600000,-0.428839,0.040803,-0.471431,0.029603
25.6043200000,-0.430371,0.040803,-0.474235,0.027737
25.6187300000,-0.431410,0.040738,-0.476572,0.022028
25.6334400000,-0.431939,0.040583,-0.477442,0.020851
25.6472800000,-0.433008,0.039902,-0.480304,0.019562
25.6617100000,-0.434055,0.039073,-0.483996,0.020385
25.6761600000,-0.435795,0.038717,-0.486822,0.022373
25.6904900000,-0.454709,0.037386,-0.513349,0.079750
25.7049700000,-0.475172,0.452760,-0.513419,0.079152
25.7193800000,-0.475424,0.451909,-0.513617,0.078403
25.7342700000,-0.531290,0.110784,-0.513937,0.077624
25.7473500000,-0.530121,0.093463,-0.507520,0.026567
25.7615100000,-0.531270,0.090113,-0.507458,0.026334
25.7759400000,-0.530093,0.087701,-0.507384,0.025670
25.7902300000,-0.529781,0.085538,-0.522621,0.056881
25.8044500000,-0.529462,0.083343,-0.523255,0.056537
25.8200600000,-0.528186,0.083655,-0.524137,0.059167
25.8339000000,-0.526252,0.085601,-0.523867,0.062943
25.8478700000,-0.522818,0.088513,-0.504845,0.030163
25.8620600000,-0.516392,0.082910,-0.496362,0.018078
25.8757600000,-0.514362,0.080826,-0.484621,0.012296
25.8899900000,-0.509082,0.080534,-0.486376,0.013843
25.9045100000,-0.501327,0.079805,-0.478482,0.018741
25.9188100000,-0.497331,0.079902,-0.472556,0.021666
25.9338100000,-0.493619,0.083417,-0.471968,0.023065
25.9503400000,-0.480639,0.086919,-0.483397,0.071091
25.9617500000,-0.467831,0.094423,-0.480008,0.069973
25.9768800000,-0.413179,0.083242,-0.442112,-0.000122
25.9908300000,-0.398893,0.058878,-0.315601,-0.362254
26.0048200000,-0.385223,0.071924,-0.000330,-0.002624
26.0187600000,-0.396506,0.058347,-0.000396,-0.003255
26.0336600000,-0.395411,0.059995,-0.000368,-0.004073
26.0473100000,-0.382556,0.072920,-0.347428,-0.069787
26.0616900000,-0.375492,0.072352,-0.367395,0.037455
26.0759700000,-0.374260,0.072548,-0.364768,0.032438
26.0901200000,-0.373194,0.071929,-0.364830,0.032380
26.1055700000,-0.372750,0.071742,-0.352636,0.011838
26.1188700000,-0.372642,0.071638,-0.368018,0.038371
26.1347300000,-0.372440,0.071572,-0.351043,0.051949
26.1473300000,-0.370458,0.071766,-0.348423,0.054647
26.1616100000,-0.359332,0.072155,-0.348929,0.055646
26.1757800000,-0.326839,0.067408,-0.352540,0.061038
26.1901900000,-0.309111,0.075260,-0.359729,0.043135
26.2043800000,-0.306649,0.075602,-0.352820,0.046251
26.2187900000,-0.279179,0.027113,-0.104355,-0.682971
26.2342400000,-0.181499,-0.189323,-0.104483,-0.733814
26.2494400000,-0.000575,-0.003563,-0.048390,-0.729759
26.2632400000,-0.000610,-0.004227,-0.000290,-0.002913
26.2757500000,-0.351553,0.053521,-0.000290,-0.002948
26.2900000000,0.000355,0.001325,-0.006953,-0.669695
26.3044400000,0.000443,0.001901,-0.220188,-0.045216
26.3187200000,-0.330177,0.099679,-0.222052,-0.036525
26.3337500000,-0.269225,0.135233,-0.238428,0.065133
26.3475600000,-0.262090,0.231958,-0.237568,0.078265
26.3615400000,-0.267368,0.202789,-0.232737,0.086342
26.3771300000,-0.264098,0.190016,-0.224538,0.087847
26.3918400000,-0.258489,0.186530,-0.219230,0.089445
26.4043000000,-0.241799,0.179418,-0.205609,0.087292
26.4186600000,-0.238067,0.177487,-0.121150,-0.011728
26.4334600000,-0.236817,0.176315,-0.116807,-0.013920
26.4473200000,-0.234393,0.174169,-0.110830,0.002676
26.4614600000,-0.232659,0.172614,-0.104114,0.000267
26.4759000000,-0.205932,0.173816,-0.089477,-0.003149
26.4902400000,-0.200862,0.174570,-0.086909,-0.006178
26.5057800000,-0.198072,0.174829,-0.085260,-0.007194
26.5189000000,-0.190371,0.177208,-0.079684,-0.008812
26.5349400000,-0.184237,0.178540,-0.072946,-0.009556
26.5471900000,-0.177442,0.179398,-0.058290,-0.010365
26.5616100000,-0.172136,0.179863,-0.054467,-0.010735
26.5758000000,-0.161878,0.176239,-0.087391,0.043873
26.5901300000,-0.151910,0.166593,-0.067710,0.005710
26.6045500000,-0.149552,0.165171,-0.065910,0.006025
26.6188100000,-0.134524,0.157981,-0.064131,0.006242
26.6336600000,-0.118721,0.137712,-0.058430,0.001180
26.6474100000,-0.104493,0.126299,-0.055122,0.014136
26.6623300000,-0.090552,0.075595,-0.038684,0.029411
26.6757000000,-0.079265,0.066184,-0.038573,0.029954
26.6900200000,-0.077649,0.064345,-0.034528,0.033817
26.7043100000,-0.063289,0.039414,-0.023410,0.066541
26.7186500000,-0.063315,0.038641,-0.013822,0.053710
26.7331400000,-0.057782,0.049969,-0.011492,0.050224
26.7473400000,-0.035167,0.071868,0.033356,0.053239
26.7618400000,-0.027346,0.094127,0.042107,0.047212
26.7769500000,-0.016876,0.091839,0.041956,0.046960
26.7910200000,0.013396,0.134490,0.035327,0.031725
26.8043000000,0.010594,0.130377,0.048267,0.025485
26.8186300000,0.010673,0.129141,0.054942,0.026039
26.8331700000,0.032000,0.177889,0.061745,0.025540
26.8473200000,0.011617,0.298771,0.067951,0.026406
26.8614900000,0.036083,0.095807,0.071297,0.027753
26.8760000000,0.016451,0.281159,0.083554,0.034651
26.8901100000,0.010358,0.371225,0.087239,0.036072
26.9057700000,-0.018326,0.492356,0.104335,0.046582
26.9190500000,0.043172,0.487233,0.107879,0.047640
26.9341300000,0.048293,0.460133,0.118050,0.048229
26.9474800000,0.047449,0.457892,0.122799,0.048419
26.9614600000,0.040899,0.456991,0.128732,0.048588
26.9757900000,0.041374,0.468094,0.133625,0.049086
26.9901600000,0.020113,0.446555,0.137460,0.049251
27.0044500000,0.046150,0.333160,0.139560,0.049518
27.0193500000,0.044379,0.332171,0.141078,0.050311
27.0339200000,0.126660,0.114978,0.145154,0.052113
27.0485900000,0.146267,0.046746,0.148164,0.054264
27.0624000000,0.136103,0.067325,0.148830,0.056272
27.0757500000,0.135152,0.069392,0.150243,0.057972
27.0900400000,0.134905,0.072126,0.152395,0.060043
27.1043200000,0.207935,0.065581,0.167023,0.060251
27.1188100000,0.209685,0.068415,0.189721,0.057695
27.1339500000,0.209739,0.068707,0.190812,0.057571
27.1478400000,0.209932,0.069093,0.191616,0.057563
27.1617400000,0.210263,0.069453,0.192273,0.057997
27.1760900000,0.210999,0.070232,0.192882,0.058345
27.1902700000,0.211764,0.071038,0.193360,0.058858
27.2043000000,0.213948,0.072577,0.194269,0.059078
27.2185800000,0.216776,0.074214,0.195304,0.058150
27.2329100000,0.218242,0.074768,0.196260,0.056608
27.2472700000,0.223119,0.081446,0.197593,0.055300
27.2614800000,0.225652,0.086912,0.198994,0.052052
27.2761200000,0.228552,0.093426,0.202408,0.043865
27.2901500000,0.229812,0.091977,0.206149,0.029240
27.3053100000,0.232115,0.087498,0.208525,0.019085
27.3201800000,0.231761,0.085863,0.207594,0.018495
27.3329000000,0.246647,0.092424,0.190181,0.026063
27.3473400000,0.270343,0.102756,0.288925,0.064623
27.3614300000,0.270385,0.102804,0.288870,0.064412
27.3758100000,0.270179,0.102591,0.288561,0.063613
27.3901400000,0.277001,0.102505,0.284155,0.062532
27.4043800000,0.277374,0.102763,0.279728,0.063051
27.4193200000,0.277486,0.102891,0.274633,0.063035
27.4330200000,0.276691,0.103071,0.269295,0.062602
27.4483800000,0.264809,0.102341,0.257401,0.060098
27.4624300000,0.260660,0.102529,0.247056,0.058526
27.4759500000,0.244189,0.101400,0.235157,0.051679
27.4900400000,0.238850,0.102717,0.229774,0.049381
27.5042500000,0.238433,0.107286,0.226602,0.048065
27.5191000000,0.234721,0.109381,0.224335,0.046233
27.5330600000,0.234721,0.109381,0.224335,0.046233
27.5475400000,0.229298,0.107106,0.190497,0.038993
27.5614900000,0.223419,0.100543,0.188758,0.037422
27.5768200000,0.215700,0.095054,0.183375,0.033825
