frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
"7.0103590000","-0.128306","0.083268","-0.196367","0.086413"
"7.0260760000","-0.230057","0.070053","-0.188636","0.103870"
"7.0392440000","-0.220699","0.110041","-0.181688","0.108016"
"7.0535320000","-0.188180","0.181720","-0.186954","0.081288"
"7.0673620000","-0.188643","0.181551","-0.183861","0.118183"
"7.0817720000","-0.193378","0.195228","-0.171252","0.122197"
"7.0957790000","-0.193958","0.194566","-0.169070","0.121826"
"7.1100920000","-0.193667","0.193664","-0.164548","0.120005"
"7.1244710000","-0.191296","0.193728","-0.155177","0.119025"
"7.1392900000","-0.186648","0.192551","-0.150869","0.118842"
"7.1535650000","-0.175077","0.191039","-0.139839","0.116264"
"7.1692260000","-0.174029","0.189417","-0.132926","0.092057"
"7.1839430000","-0.130305","0.115429","-0.131153","0.082625"
"7.1959140000","-0.133986","0.119013","-0.083556","0.066355"
"7.2099530000","-0.135245","0.120526","-0.079941","0.067889"
"7.2242150000","-0.137386","0.117902","-0.076044","0.069047"
"7.2386480000","-0.126972","0.106455","-0.074683","0.069777"
"7.2530060000","-0.089137","0.155292","-0.074491","0.069061"
"7.2680080000","-0.088420","0.162386","-0.061207","0.069268"
"7.2817260000","-0.088579","0.164164","-0.054671","0.067853"
"7.2961460000","-0.087412","0.163670","-0.044417","0.067260"
"7.3109680000","-0.099602","0.185308","-0.014935","0.070294"
"7.3255010000","-0.035957","0.105034","-0.002851","0.071910"
"7.3385150000","-0.032290","0.103851","0.004100","0.071786"
"7.3529830000","-0.030816","0.103175","0.012687","0.071434"
"7.3672320000","-0.025763","0.192663","0.024049","0.071238"
"7.3820310000","0.000655","0.088720","0.030953","0.071238"
"7.3956890000","0.000655","0.088720","0.030953","0.071238"
"7.4100720000","0.002392","0.113265","0.039587","0.068885"
"7.4249270000","0.009641","0.113708","0.047744","0.066238"
"7.4386550000","0.024627","0.108407","0.054288","0.065171"
"7.4573530000","0.031708","0.132684","0.069142","0.057333"
"7.4672380000","0.023509","0.134190","0.075884","0.055594"
"7.4820350000","0.023077","0.134008","0.079888","0.055663"
"7.4958390000","0.022449","0.133846","0.093026","0.057279"
"7.5100980000","0.022079","0.132437","0.099215","0.059976"
"7.5243760000","0.072909","0.144366","0.101066","0.060961"
"7.5393890000","0.084164","0.148958","0.104702","0.063060"
"7.5529350000","0.090081","0.152772","0.110310","0.065342"
"7.5676170000","0.092860","0.154832","0.116340","0.068491"
"7.5821750000","0.101651","0.161566","0.124567","0.072358"
"7.5960820000","0.109029","0.162174","0.131398","0.073781"
"7.6099380000","0.118848","0.160145","0.142682","0.072603"
"7.6242680000","0.122447","0.159086","0.147905","0.070390"
"7.6385160000","0.131042","0.157726","0.154764","0.067972"
"7.6529030000","0.139546","0.157110","0.160242","0.067143"
"7.6675080000","0.143144","0.157046","0.164037","0.067156"
"7.6815600000","0.155328","0.158625","0.173057","0.068518"
"7.6979930000","0.158666","0.158975","0.182568","0.070183"
"7.7109440000","0.160411","0.158811","0.188962","0.070362"
"7.7250340000","0.161222","0.158420","0.192086","0.070224"
"7.7384770000","0.153302","0.047054","0.196285","0.070754"
"7.7527690000","0.156219","0.046674","0.210889","0.077951"
"7.7677400000","0.184683","0.057817","0.214011","0.079023"
"7.7815080000","0.191622","0.067545","0.219656","0.078836"
"7.7964850000","0.192727","0.073615","0.223931","0.077432"
"7.8101270000","0.199080","0.083050","0.229688","0.076150"
"7.8248450000","0.216043","0.090592","0.236203","0.075051"
"7.8389200000","0.220259","0.093893","0.240632","0.075053"
"7.8539030000","0.229071","0.098572","0.245182","0.075592"
"7.8676680000","0.232054","0.102286","0.248900","0.077448"
"7.8815610000","0.232197","0.103472","0.250810","0.078992"
"7.8957970000","0.233308","0.105419","0.253527","0.081756"
"7.9100950000","0.234794","0.106284","0.254868","0.083589"
"7.9242670000","0.239469","0.104213","0.256352","0.084690"
"7.9389580000","0.247188","0.105767","0.259469","0.087332"
"7.9539930000","0.314484","0.111570","0.308146","0.093433"
"7.9681300000","0.335470","0.116712","0.350160","0.099455"
"7.9859540000","0.336556","0.120790","-0.000900","0.001637"
"7.9960240000","0.335282","0.125435","-0.001047","0.002050"
"8.0100580000","0.333840","0.132377","0.360378","0.103409"
"8.0242340000","0.333286","0.135692","0.361016","0.103926"
"8.0387560000","0.332925","0.137616","0.358779","0.102735"
"8.0528210000","0.332676","0.138728","0.329305","0.018052"
"8.0676820000","0.332676","0.138728","0.329305","0.018052"
"8.0815940000","0.332409","0.139491","0.329238","0.018003"
"8.0983040000","0.332208","0.139848","0.329200","0.017944"
"8.1108880000","0.332115","0.140011","0.329203","0.017904"
"8.1262610000","0.332044","0.140065","0.329191","0.017833"
"8.1384370000","0.332049","0.139750","0.329224","0.017475"
"8.1528600000","0.332053","0.139184","0.329233","0.016902"
"8.1672950000","0.332041","0.138422","0.329210","0.016127"
"8.1815310000","0.331958","0.137886","0.329062","0.015604"
"8.1961250000","0.331920","0.137673","0.328951","0.015346"
"8.2100820000","0.331685","0.137092","0.328434","0.014517"
"8.2249360000","0.331190","0.136093","0.322544","0.018249"
"8.2413910000","0.330737","0.135178","0.320883","0.019231"
"8.2540280000","0.329252","0.128255","0.315133","0.020420"
"8.2679240000","0.328017","0.124537","0.306209","0.021369"
"8.2815490000","0.324540","0.121158","0.302790","0.022670"
"8.2957590000","0.323285","0.120515","0.293311","0.007124"
"8.3100090000","0.315427","0.117902","0.286113","0.002738"
"8.3243750000","0.307820","0.118088","0.285750","0.002449"
"8.3389110000","0.297599","0.118954","0.283342","0.001698"
"8.3540270000","0.290225","0.116214","0.274204","0.001388"
"8.3681010000","0.287303","0.113189","0.267900","0.000851"
"8.3820150000","0.282818","0.109854","0.258629","0.000144"
"8.3958610000","0.268340","0.105766","0.249188","-0.000429"
"8.4102430000","0.261700","0.103525","0.240246","0.001339"
"8.4242380000","0.255942","0.102273","0.235695","0.001506"
"8.4384560000","0.252791","0.101989","0.229801","0.001489"
"8.4527890000","0.252912","0.101806","0.224383","0.001098"
"8.4680740000","0.251020","0.104179","0.209664","0.003601"
